id,larghezza
http://www.wikidata.org/entity/Q131613582,
http://www.wikidata.org/entity/Q131613581,
http://www.wikidata.org/entity/Q131613590,
http://www.wikidata.org/entity/Q131613591,
http://www.wikidata.org/entity/Q131613594,
http://www.wikidata.org/entity/Q131613592,
http://www.wikidata.org/entity/Q131613593,
http://www.wikidata.org/entity/Q131613596,
http://www.wikidata.org/entity/Q131613597,
http://www.wikidata.org/entity/Q131613607,
http://www.wikidata.org/entity/Q131613605,
http://www.wikidata.org/entity/Q131613610,
http://www.wikidata.org/entity/Q131613608,
http://www.wikidata.org/entity/Q131613615,
http://www.wikidata.org/entity/Q131613626,
http://www.wikidata.org/entity/Q131613627,
http://www.wikidata.org/entity/Q131613630,
http://www.wikidata.org/entity/Q131613631,
http://www.wikidata.org/entity/Q131613629,
http://www.wikidata.org/entity/Q131613632,
http://www.wikidata.org/entity/Q131613637,
http://www.wikidata.org/entity/Q131613648,
http://www.wikidata.org/entity/Q131613655,
http://www.wikidata.org/entity/Q131613659,
http://www.wikidata.org/entity/Q131613656,
http://www.wikidata.org/entity/Q131613657,
http://www.wikidata.org/entity/Q131613666,
http://www.wikidata.org/entity/Q131613667,
http://www.wikidata.org/entity/Q131613670,
http://www.wikidata.org/entity/Q131613671,
http://www.wikidata.org/entity/Q131613668,
http://www.wikidata.org/entity/Q131613669,
http://www.wikidata.org/entity/Q131613675,
http://www.wikidata.org/entity/Q131613679,
http://www.wikidata.org/entity/Q131613680,
http://www.wikidata.org/entity/Q131613706,
http://www.wikidata.org/entity/Q131613704,
http://www.wikidata.org/entity/Q131613705,
http://www.wikidata.org/entity/Q131613711,
http://www.wikidata.org/entity/Q131613714,
http://www.wikidata.org/entity/Q131613715,
http://www.wikidata.org/entity/Q131613713,
http://www.wikidata.org/entity/Q131613716,
http://www.wikidata.org/entity/Q131613717,
http://www.wikidata.org/entity/Q131613722,
http://www.wikidata.org/entity/Q131613723,
http://www.wikidata.org/entity/Q131613721,
http://www.wikidata.org/entity/Q131613731,
http://www.wikidata.org/entity/Q131613729,
http://www.wikidata.org/entity/Q131613734,
http://www.wikidata.org/entity/Q131613732,
http://www.wikidata.org/entity/Q131613739,
http://www.wikidata.org/entity/Q131449706,
http://www.wikidata.org/entity/Q131449707,
http://www.wikidata.org/entity/Q131449704,
http://www.wikidata.org/entity/Q131449705,
http://www.wikidata.org/entity/Q131450079,
http://www.wikidata.org/entity/Q131450082,
http://www.wikidata.org/entity/Q131450086,
http://www.wikidata.org/entity/Q131450087,
http://www.wikidata.org/entity/Q131450084,
http://www.wikidata.org/entity/Q131450085,
http://www.wikidata.org/entity/Q131450090,
http://www.wikidata.org/entity/Q131450089,
http://www.wikidata.org/entity/Q131450094,
http://www.wikidata.org/entity/Q131450095,
http://www.wikidata.org/entity/Q131450092,
http://www.wikidata.org/entity/Q131450093,
http://www.wikidata.org/entity/Q131450098,
http://www.wikidata.org/entity/Q131450099,
http://www.wikidata.org/entity/Q131450096,
http://www.wikidata.org/entity/Q131450103,
http://www.wikidata.org/entity/Q131450100,
http://www.wikidata.org/entity/Q131450107,
http://www.wikidata.org/entity/Q131450104,
http://www.wikidata.org/entity/Q131450111,
http://www.wikidata.org/entity/Q131450108,
http://www.wikidata.org/entity/Q131450109,
http://www.wikidata.org/entity/Q131450114,
http://www.wikidata.org/entity/Q131450115,
http://www.wikidata.org/entity/Q131450112,
http://www.wikidata.org/entity/Q131450118,
http://www.wikidata.org/entity/Q131450119,
http://www.wikidata.org/entity/Q131450116,
http://www.wikidata.org/entity/Q131450122,
http://www.wikidata.org/entity/Q131450123,
http://www.wikidata.org/entity/Q131450120,
http://www.wikidata.org/entity/Q131450126,
http://www.wikidata.org/entity/Q131450127,
http://www.wikidata.org/entity/Q131450124,
http://www.wikidata.org/entity/Q131450125,
http://www.wikidata.org/entity/Q131450134,
http://www.wikidata.org/entity/Q131450135,
http://www.wikidata.org/entity/Q131450132,
http://www.wikidata.org/entity/Q131450133,
http://www.wikidata.org/entity/Q131450138,
http://www.wikidata.org/entity/Q131450136,
http://www.wikidata.org/entity/Q131450142,
http://www.wikidata.org/entity/Q131450146,
http://www.wikidata.org/entity/Q131450144,
http://www.wikidata.org/entity/Q131450145,
http://www.wikidata.org/entity/Q131450151,
http://www.wikidata.org/entity/Q131450148,
http://www.wikidata.org/entity/Q131450149,
http://www.wikidata.org/entity/Q131450154,
http://www.wikidata.org/entity/Q131450152,
http://www.wikidata.org/entity/Q131450153,
http://www.wikidata.org/entity/Q131450161,
http://www.wikidata.org/entity/Q131501600,
http://www.wikidata.org/entity/Q131501606,
http://www.wikidata.org/entity/Q131501607,
http://www.wikidata.org/entity/Q131501608,
http://www.wikidata.org/entity/Q131501614,
http://www.wikidata.org/entity/Q131501612,
http://www.wikidata.org/entity/Q131501619,
http://www.wikidata.org/entity/Q131501617,
http://www.wikidata.org/entity/Q131501620,
http://www.wikidata.org/entity/Q131501633,
http://www.wikidata.org/entity/Q131501639,
http://www.wikidata.org/entity/Q131501643,
http://www.wikidata.org/entity/Q131501646,
http://www.wikidata.org/entity/Q131501645,
http://www.wikidata.org/entity/Q131501651,
http://www.wikidata.org/entity/Q131501649,
http://www.wikidata.org/entity/Q131501655,
http://www.wikidata.org/entity/Q131501653,
http://www.wikidata.org/entity/Q131501658,
http://www.wikidata.org/entity/Q131501663,
http://www.wikidata.org/entity/Q131501661,
http://www.wikidata.org/entity/Q131501666,
http://www.wikidata.org/entity/Q131501667,
http://www.wikidata.org/entity/Q131501671,
http://www.wikidata.org/entity/Q131501672,
http://www.wikidata.org/entity/Q131501678,
http://www.wikidata.org/entity/Q131501683,
http://www.wikidata.org/entity/Q131501690,
http://www.wikidata.org/entity/Q131501691,
http://www.wikidata.org/entity/Q131501711,
http://www.wikidata.org/entity/Q131501712,
http://www.wikidata.org/entity/Q131501724,
http://www.wikidata.org/entity/Q131501744,
http://www.wikidata.org/entity/Q131501750,
http://www.wikidata.org/entity/Q131501755,
http://www.wikidata.org/entity/Q131501753,
http://www.wikidata.org/entity/Q131501759,
http://www.wikidata.org/entity/Q131501756,
http://www.wikidata.org/entity/Q131501763,
http://www.wikidata.org/entity/Q131501770,
http://www.wikidata.org/entity/Q131501775,
http://www.wikidata.org/entity/Q131501773,
http://www.wikidata.org/entity/Q131501784,
http://www.wikidata.org/entity/Q131501791,
http://www.wikidata.org/entity/Q131613742,
http://www.wikidata.org/entity/Q131613743,
http://www.wikidata.org/entity/Q131613740,
http://www.wikidata.org/entity/Q131613741,
http://www.wikidata.org/entity/Q131613746,
http://www.wikidata.org/entity/Q131613745,
http://www.wikidata.org/entity/Q131613748,
http://www.wikidata.org/entity/Q131613786,
http://www.wikidata.org/entity/Q131613787,
http://www.wikidata.org/entity/Q131613797,
http://www.wikidata.org/entity/Q131613820,
http://www.wikidata.org/entity/Q131613821,
http://www.wikidata.org/entity/Q131613826,
http://www.wikidata.org/entity/Q131613825,
http://www.wikidata.org/entity/Q131613832,
http://www.wikidata.org/entity/Q131613833,
http://www.wikidata.org/entity/Q131613870,
http://www.wikidata.org/entity/Q131613868,
http://www.wikidata.org/entity/Q131613869,
http://www.wikidata.org/entity/Q131613875,
http://www.wikidata.org/entity/Q131613879,
http://www.wikidata.org/entity/Q131613880,
http://www.wikidata.org/entity/Q131613890,
http://www.wikidata.org/entity/Q131613891,
http://www.wikidata.org/entity/Q131613888,
http://www.wikidata.org/entity/Q131613892,
http://www.wikidata.org/entity/Q131613901,
http://www.wikidata.org/entity/Q131613904,
http://www.wikidata.org/entity/Q131613905,
http://www.wikidata.org/entity/Q131613914,
http://www.wikidata.org/entity/Q131613915,
http://www.wikidata.org/entity/Q131613912,
http://www.wikidata.org/entity/Q131613913,
http://www.wikidata.org/entity/Q131613916,
http://www.wikidata.org/entity/Q131613917,
http://www.wikidata.org/entity/Q131613922,
http://www.wikidata.org/entity/Q131613926,
http://www.wikidata.org/entity/Q131613927,
http://www.wikidata.org/entity/Q131613924,
http://www.wikidata.org/entity/Q131613925,
http://www.wikidata.org/entity/Q131613930,
http://www.wikidata.org/entity/Q131613928,
http://www.wikidata.org/entity/Q131613929,
http://www.wikidata.org/entity/Q131613939,
http://www.wikidata.org/entity/Q131613968,
http://www.wikidata.org/entity/Q131613974,
http://www.wikidata.org/entity/Q131613982,
http://www.wikidata.org/entity/Q131613980,
http://www.wikidata.org/entity/Q131617883,
http://www.wikidata.org/entity/Q131617881,
http://www.wikidata.org/entity/Q131617885,
http://www.wikidata.org/entity/Q131617890,
http://www.wikidata.org/entity/Q131617895,
http://www.wikidata.org/entity/Q131617893,
http://www.wikidata.org/entity/Q131617898,
http://www.wikidata.org/entity/Q131617899,
http://www.wikidata.org/entity/Q131617897,
http://www.wikidata.org/entity/Q131617902,
http://www.wikidata.org/entity/Q131617908,
http://www.wikidata.org/entity/Q131617909,
http://www.wikidata.org/entity/Q131617914,
http://www.wikidata.org/entity/Q131617915,
http://www.wikidata.org/entity/Q131617918,
http://www.wikidata.org/entity/Q131617919,
http://www.wikidata.org/entity/Q131617916,
http://www.wikidata.org/entity/Q131617917,
http://www.wikidata.org/entity/Q131617922,
http://www.wikidata.org/entity/Q131617921,
http://www.wikidata.org/entity/Q131627554,
http://www.wikidata.org/entity/Q131627552,
http://www.wikidata.org/entity/Q131627553,
http://www.wikidata.org/entity/Q131627556,
http://www.wikidata.org/entity/Q131627571,
http://www.wikidata.org/entity/Q131627574,
http://www.wikidata.org/entity/Q131627572,
http://www.wikidata.org/entity/Q131627588,
http://www.wikidata.org/entity/Q131628758,
http://www.wikidata.org/entity/Q131628765,
http://www.wikidata.org/entity/Q131628770,
http://www.wikidata.org/entity/Q131628769,
http://www.wikidata.org/entity/Q131628775,
http://www.wikidata.org/entity/Q131628772,
http://www.wikidata.org/entity/Q131628778,
http://www.wikidata.org/entity/Q131628776,
http://www.wikidata.org/entity/Q131628802,
http://www.wikidata.org/entity/Q131628803,
http://www.wikidata.org/entity/Q131628801,
http://www.wikidata.org/entity/Q131628814,
http://www.wikidata.org/entity/Q131628812,
http://www.wikidata.org/entity/Q131628813,
http://www.wikidata.org/entity/Q131628818,
http://www.wikidata.org/entity/Q131628819,
http://www.wikidata.org/entity/Q131628817,
http://www.wikidata.org/entity/Q131628822,
http://www.wikidata.org/entity/Q131628823,
http://www.wikidata.org/entity/Q131628820,
http://www.wikidata.org/entity/Q131628821,
http://www.wikidata.org/entity/Q131628824,
http://www.wikidata.org/entity/Q131629552,
http://www.wikidata.org/entity/Q131629558,
http://www.wikidata.org/entity/Q131501788,
http://www.wikidata.org/entity/Q131501793,
http://www.wikidata.org/entity/Q131501796,
http://www.wikidata.org/entity/Q131501797,
http://www.wikidata.org/entity/Q131501800,
http://www.wikidata.org/entity/Q131501801,
http://www.wikidata.org/entity/Q131501805,
http://www.wikidata.org/entity/Q131501811,
http://www.wikidata.org/entity/Q131501818,
http://www.wikidata.org/entity/Q131501816,
http://www.wikidata.org/entity/Q131501821,
http://www.wikidata.org/entity/Q131501826,
http://www.wikidata.org/entity/Q131501830,
http://www.wikidata.org/entity/Q131501842,
http://www.wikidata.org/entity/Q131501859,
http://www.wikidata.org/entity/Q131542580,
http://www.wikidata.org/entity/Q131542581,
http://www.wikidata.org/entity/Q131542585,
http://www.wikidata.org/entity/Q131542595,
http://www.wikidata.org/entity/Q131542596,
http://www.wikidata.org/entity/Q131542607,
http://www.wikidata.org/entity/Q131542610,
http://www.wikidata.org/entity/Q131542611,
http://www.wikidata.org/entity/Q131542609,
http://www.wikidata.org/entity/Q131542614,
http://www.wikidata.org/entity/Q131542615,
http://www.wikidata.org/entity/Q131543565,
http://www.wikidata.org/entity/Q131543603,
http://www.wikidata.org/entity/Q131543631,
http://www.wikidata.org/entity/Q131543629,
http://www.wikidata.org/entity/Q131543651,
http://www.wikidata.org/entity/Q131543648,
http://www.wikidata.org/entity/Q131543653,
http://www.wikidata.org/entity/Q131543680,
http://www.wikidata.org/entity/Q131546421,
http://www.wikidata.org/entity/Q131546426,
http://www.wikidata.org/entity/Q131546425,
http://www.wikidata.org/entity/Q131546428,
http://www.wikidata.org/entity/Q131546441,
http://www.wikidata.org/entity/Q131546444,
http://www.wikidata.org/entity/Q131546449,
http://www.wikidata.org/entity/Q131546458,
http://www.wikidata.org/entity/Q131546462,
http://www.wikidata.org/entity/Q131546463,
http://www.wikidata.org/entity/Q131546466,
http://www.wikidata.org/entity/Q131546465,
http://www.wikidata.org/entity/Q131546469,
http://www.wikidata.org/entity/Q131546475,
http://www.wikidata.org/entity/Q131546484,
http://www.wikidata.org/entity/Q131546485,
http://www.wikidata.org/entity/Q131546494,
http://www.wikidata.org/entity/Q131546493,
http://www.wikidata.org/entity/Q131546499,
http://www.wikidata.org/entity/Q131546506,
http://www.wikidata.org/entity/Q131546510,
http://www.wikidata.org/entity/Q131546508,
http://www.wikidata.org/entity/Q131546509,
http://www.wikidata.org/entity/Q131546515,
http://www.wikidata.org/entity/Q131546516,
http://www.wikidata.org/entity/Q131546517,
http://www.wikidata.org/entity/Q131546525,
http://www.wikidata.org/entity/Q131546551,
http://www.wikidata.org/entity/Q131546552,
http://www.wikidata.org/entity/Q131546553,
http://www.wikidata.org/entity/Q131546582,
http://www.wikidata.org/entity/Q131546581,
http://www.wikidata.org/entity/Q131546599,
http://www.wikidata.org/entity/Q131546603,
http://www.wikidata.org/entity/Q131557338,
http://www.wikidata.org/entity/Q131557340,
http://www.wikidata.org/entity/Q131557341,
http://www.wikidata.org/entity/Q131557374,
http://www.wikidata.org/entity/Q131557372,
http://www.wikidata.org/entity/Q131557373,
http://www.wikidata.org/entity/Q131557376,
http://www.wikidata.org/entity/Q131557436,
http://www.wikidata.org/entity/Q131557458,
http://www.wikidata.org/entity/Q131557464,
http://www.wikidata.org/entity/Q131557484,
http://www.wikidata.org/entity/Q131557662,
http://www.wikidata.org/entity/Q131557664,
http://www.wikidata.org/entity/Q131557854,
http://www.wikidata.org/entity/Q131557866,
http://www.wikidata.org/entity/Q131557871,
http://www.wikidata.org/entity/Q131557868,
http://www.wikidata.org/entity/Q131557880,
http://www.wikidata.org/entity/Q131557902,
http://www.wikidata.org/entity/Q131559178,
http://www.wikidata.org/entity/Q131559177,
http://www.wikidata.org/entity/Q131559182,
http://www.wikidata.org/entity/Q131559183,
http://www.wikidata.org/entity/Q131559181,
http://www.wikidata.org/entity/Q131559187,
http://www.wikidata.org/entity/Q131559184,
http://www.wikidata.org/entity/Q131559202,
http://www.wikidata.org/entity/Q131559216,
http://www.wikidata.org/entity/Q131561164,
http://www.wikidata.org/entity/Q131561170,
http://www.wikidata.org/entity/Q131561666,
http://www.wikidata.org/entity/Q131561678,
http://www.wikidata.org/entity/Q131629557,
http://www.wikidata.org/entity/Q131632037,
http://www.wikidata.org/entity/Q131632042,
http://www.wikidata.org/entity/Q131632047,
http://www.wikidata.org/entity/Q131674303,
http://www.wikidata.org/entity/Q131674300,
http://www.wikidata.org/entity/Q131674306,
http://www.wikidata.org/entity/Q131674307,
http://www.wikidata.org/entity/Q131674310,
http://www.wikidata.org/entity/Q131674311,
http://www.wikidata.org/entity/Q131674315,
http://www.wikidata.org/entity/Q131674312,
http://www.wikidata.org/entity/Q131674316,
http://www.wikidata.org/entity/Q131674317,
http://www.wikidata.org/entity/Q131674322,
http://www.wikidata.org/entity/Q131674323,
http://www.wikidata.org/entity/Q131674332,
http://www.wikidata.org/entity/Q131674346,
http://www.wikidata.org/entity/Q131674355,
http://www.wikidata.org/entity/Q131674352,
http://www.wikidata.org/entity/Q131674353,
http://www.wikidata.org/entity/Q131674361,
http://www.wikidata.org/entity/Q131674371,
http://www.wikidata.org/entity/Q131674368,
http://www.wikidata.org/entity/Q131674369,
http://www.wikidata.org/entity/Q131674373,
http://www.wikidata.org/entity/Q131674382,
http://www.wikidata.org/entity/Q131674390,
http://www.wikidata.org/entity/Q131674398,
http://www.wikidata.org/entity/Q131674399,
http://www.wikidata.org/entity/Q131674396,
http://www.wikidata.org/entity/Q131674401,
http://www.wikidata.org/entity/Q131674404,
http://www.wikidata.org/entity/Q131674405,
http://www.wikidata.org/entity/Q131674410,
http://www.wikidata.org/entity/Q131674411,
http://www.wikidata.org/entity/Q131674409,
http://www.wikidata.org/entity/Q131674412,
http://www.wikidata.org/entity/Q131675938,
http://www.wikidata.org/entity/Q131675939,
http://www.wikidata.org/entity/Q131675936,
http://www.wikidata.org/entity/Q131675937,
http://www.wikidata.org/entity/Q131675942,
http://www.wikidata.org/entity/Q131675943,
http://www.wikidata.org/entity/Q131675940,
http://www.wikidata.org/entity/Q131675941,
http://www.wikidata.org/entity/Q131675947,
http://www.wikidata.org/entity/Q131675944,
http://www.wikidata.org/entity/Q131675945,
http://www.wikidata.org/entity/Q131675948,
http://www.wikidata.org/entity/Q131675966,
http://www.wikidata.org/entity/Q131675969,
http://www.wikidata.org/entity/Q131675979,
http://www.wikidata.org/entity/Q131675983,
http://www.wikidata.org/entity/Q131675981,
http://www.wikidata.org/entity/Q131675990,
http://www.wikidata.org/entity/Q131675989,
http://www.wikidata.org/entity/Q131675995,
http://www.wikidata.org/entity/Q131675993,
http://www.wikidata.org/entity/Q131675998,
http://www.wikidata.org/entity/Q131676028,
http://www.wikidata.org/entity/Q131676029,
http://www.wikidata.org/entity/Q131676038,
http://www.wikidata.org/entity/Q131676039,
http://www.wikidata.org/entity/Q131676037,
http://www.wikidata.org/entity/Q131676041,
http://www.wikidata.org/entity/Q131676058,
http://www.wikidata.org/entity/Q131676064,
http://www.wikidata.org/entity/Q131676306,
http://www.wikidata.org/entity/Q131676307,
http://www.wikidata.org/entity/Q131676308,
http://www.wikidata.org/entity/Q131690475,
http://www.wikidata.org/entity/Q131690473,
http://www.wikidata.org/entity/Q131690478,
http://www.wikidata.org/entity/Q131690476,
http://www.wikidata.org/entity/Q131690495,
http://www.wikidata.org/entity/Q131690498,
http://www.wikidata.org/entity/Q131690499,
http://www.wikidata.org/entity/Q131690496,
http://www.wikidata.org/entity/Q131690497,
http://www.wikidata.org/entity/Q131690502,
http://www.wikidata.org/entity/Q131690503,
http://www.wikidata.org/entity/Q131690501,
http://www.wikidata.org/entity/Q131690504,
http://www.wikidata.org/entity/Q131690511,
http://www.wikidata.org/entity/Q131690509,
http://www.wikidata.org/entity/Q131690513,
http://www.wikidata.org/entity/Q131690516,
http://www.wikidata.org/entity/Q131690517,
http://www.wikidata.org/entity/Q131690522,
http://www.wikidata.org/entity/Q131690527,
http://www.wikidata.org/entity/Q131690524,
http://www.wikidata.org/entity/Q131690525,
http://www.wikidata.org/entity/Q131690530,
http://www.wikidata.org/entity/Q131690528,
http://www.wikidata.org/entity/Q131690529,
http://www.wikidata.org/entity/Q131690535,
http://www.wikidata.org/entity/Q131690532,
http://www.wikidata.org/entity/Q131690538,
http://www.wikidata.org/entity/Q131690539,
http://www.wikidata.org/entity/Q131690536,
http://www.wikidata.org/entity/Q131690537,
http://www.wikidata.org/entity/Q131690542,
http://www.wikidata.org/entity/Q131690543,
http://www.wikidata.org/entity/Q131690540,
http://www.wikidata.org/entity/Q131690546,
http://www.wikidata.org/entity/Q131690551,
http://www.wikidata.org/entity/Q131690548,
http://www.wikidata.org/entity/Q131690549,
http://www.wikidata.org/entity/Q131690555,
http://www.wikidata.org/entity/Q131690552,
http://www.wikidata.org/entity/Q131690553,
http://www.wikidata.org/entity/Q131690558,
http://www.wikidata.org/entity/Q131690556,
http://www.wikidata.org/entity/Q131690557,
http://www.wikidata.org/entity/Q131690562,
http://www.wikidata.org/entity/Q131690563,
http://www.wikidata.org/entity/Q131690561,
http://www.wikidata.org/entity/Q131690566,
http://www.wikidata.org/entity/Q131690564,
http://www.wikidata.org/entity/Q131690571,
http://www.wikidata.org/entity/Q131690568,
http://www.wikidata.org/entity/Q131690574,
http://www.wikidata.org/entity/Q131690575,
http://www.wikidata.org/entity/Q131690572,
http://www.wikidata.org/entity/Q131690573,
http://www.wikidata.org/entity/Q131690578,
http://www.wikidata.org/entity/Q131690579,
http://www.wikidata.org/entity/Q131690582,
http://www.wikidata.org/entity/Q131690583,
http://www.wikidata.org/entity/Q131690581,
http://www.wikidata.org/entity/Q131690586,
http://www.wikidata.org/entity/Q131690587,
http://www.wikidata.org/entity/Q131690584,
http://www.wikidata.org/entity/Q131690590,
http://www.wikidata.org/entity/Q131690591,
http://www.wikidata.org/entity/Q131690588,
http://www.wikidata.org/entity/Q131690589,
http://www.wikidata.org/entity/Q131690594,
http://www.wikidata.org/entity/Q131690592,
http://www.wikidata.org/entity/Q131690593,
http://www.wikidata.org/entity/Q131690599,
http://www.wikidata.org/entity/Q131690596,
http://www.wikidata.org/entity/Q131690602,
http://www.wikidata.org/entity/Q131690603,
http://www.wikidata.org/entity/Q131690601,
http://www.wikidata.org/entity/Q131690606,
http://www.wikidata.org/entity/Q131690605,
http://www.wikidata.org/entity/Q131690633,
http://www.wikidata.org/entity/Q131690639,
http://www.wikidata.org/entity/Q131690637,
http://www.wikidata.org/entity/Q131690641,
http://www.wikidata.org/entity/Q131690646,
http://www.wikidata.org/entity/Q131690652,
http://www.wikidata.org/entity/Q131690656,
http://www.wikidata.org/entity/Q131690663,
http://www.wikidata.org/entity/Q131690660,
http://www.wikidata.org/entity/Q131704134,
http://www.wikidata.org/entity/Q131704138,
http://www.wikidata.org/entity/Q131704142,
http://www.wikidata.org/entity/Q131704140,
http://www.wikidata.org/entity/Q131704145,
http://www.wikidata.org/entity/Q131704265,
http://www.wikidata.org/entity/Q131704274,
http://www.wikidata.org/entity/Q131704272,
http://www.wikidata.org/entity/Q131704273,
http://www.wikidata.org/entity/Q131704278,
http://www.wikidata.org/entity/Q131704279,
http://www.wikidata.org/entity/Q131704280,
http://www.wikidata.org/entity/Q131704281,
http://www.wikidata.org/entity/Q131704285,
http://www.wikidata.org/entity/Q131704288,
http://www.wikidata.org/entity/Q131704294,
http://www.wikidata.org/entity/Q131704298,
http://www.wikidata.org/entity/Q131704296,
http://www.wikidata.org/entity/Q131704297,
http://www.wikidata.org/entity/Q131704303,
http://www.wikidata.org/entity/Q131704304,
http://www.wikidata.org/entity/Q131704770,
http://www.wikidata.org/entity/Q131704783,
http://www.wikidata.org/entity/Q131704780,
http://www.wikidata.org/entity/Q131708783,
http://www.wikidata.org/entity/Q131719683,
http://www.wikidata.org/entity/Q131719684,
http://www.wikidata.org/entity/Q131719685,
http://www.wikidata.org/entity/Q131719730,
http://www.wikidata.org/entity/Q131719735,
http://www.wikidata.org/entity/Q131719732,
http://www.wikidata.org/entity/Q131719736,
http://www.wikidata.org/entity/Q131719743,
http://www.wikidata.org/entity/Q131719746,
http://www.wikidata.org/entity/Q131719744,
http://www.wikidata.org/entity/Q131719745,
http://www.wikidata.org/entity/Q131719750,
http://www.wikidata.org/entity/Q131719756,
http://www.wikidata.org/entity/Q131748785,
http://www.wikidata.org/entity/Q131753928,
http://www.wikidata.org/entity/Q131753929,
http://www.wikidata.org/entity/Q131753974,
http://www.wikidata.org/entity/Q131753985,
http://www.wikidata.org/entity/Q131754003,
http://www.wikidata.org/entity/Q131760459,
http://www.wikidata.org/entity/Q131760461,
http://www.wikidata.org/entity/Q131760474,
http://www.wikidata.org/entity/Q131760473,
http://www.wikidata.org/entity/Q131760479,
http://www.wikidata.org/entity/Q131760480,
http://www.wikidata.org/entity/Q131760481,
http://www.wikidata.org/entity/Q131766115,
http://www.wikidata.org/entity/Q131766119,
http://www.wikidata.org/entity/Q131766122,
http://www.wikidata.org/entity/Q131766120,
http://www.wikidata.org/entity/Q131766143,
http://www.wikidata.org/entity/Q131766147,
http://www.wikidata.org/entity/Q131766151,
http://www.wikidata.org/entity/Q131766148,
http://www.wikidata.org/entity/Q131766192,
http://www.wikidata.org/entity/Q131812877,
http://www.wikidata.org/entity/Q131812900,
http://www.wikidata.org/entity/Q131812901,
http://www.wikidata.org/entity/Q131812919,
http://www.wikidata.org/entity/Q131812917,
http://www.wikidata.org/entity/Q131812921,
http://www.wikidata.org/entity/Q131812935,
http://www.wikidata.org/entity/Q131812933,
http://www.wikidata.org/entity/Q131812937,
http://www.wikidata.org/entity/Q131813151,
http://www.wikidata.org/entity/Q131813148,
http://www.wikidata.org/entity/Q131813153,
http://www.wikidata.org/entity/Q131813192,
http://www.wikidata.org/entity/Q131813340,
http://www.wikidata.org/entity/Q131823355,
http://www.wikidata.org/entity/Q131823364,
http://www.wikidata.org/entity/Q131823365,
http://www.wikidata.org/entity/Q131825279,
http://www.wikidata.org/entity/Q131825292,
http://www.wikidata.org/entity/Q131825306,
http://www.wikidata.org/entity/Q131825307,
http://www.wikidata.org/entity/Q131825315,
http://www.wikidata.org/entity/Q131825319,
http://www.wikidata.org/entity/Q131825316,
http://www.wikidata.org/entity/Q131825317,
http://www.wikidata.org/entity/Q131825322,
http://www.wikidata.org/entity/Q131825323,
http://www.wikidata.org/entity/Q131825320,
http://www.wikidata.org/entity/Q131825326,
http://www.wikidata.org/entity/Q131825324,
http://www.wikidata.org/entity/Q131825329,
http://www.wikidata.org/entity/Q131825338,
http://www.wikidata.org/entity/Q131825360,
http://www.wikidata.org/entity/Q131825364,
http://www.wikidata.org/entity/Q131831531,
http://www.wikidata.org/entity/Q131831573,
http://www.wikidata.org/entity/Q131831783,
http://www.wikidata.org/entity/Q131832197,
http://www.wikidata.org/entity/Q131832227,
http://www.wikidata.org/entity/Q131851008,
http://www.wikidata.org/entity/Q131851009,
http://www.wikidata.org/entity/Q131851014,
http://www.wikidata.org/entity/Q131851015,
http://www.wikidata.org/entity/Q131851012,
http://www.wikidata.org/entity/Q131851013,
http://www.wikidata.org/entity/Q131851018,
http://www.wikidata.org/entity/Q131851016,
http://www.wikidata.org/entity/Q131851028,
http://www.wikidata.org/entity/Q131851035,
http://www.wikidata.org/entity/Q131851042,
http://www.wikidata.org/entity/Q131851041,
http://www.wikidata.org/entity/Q131851051,
http://www.wikidata.org/entity/Q131851094,
http://www.wikidata.org/entity/Q131851103,
http://www.wikidata.org/entity/Q131851100,
http://www.wikidata.org/entity/Q131851106,
http://www.wikidata.org/entity/Q131851108,
http://www.wikidata.org/entity/Q131851122,
http://www.wikidata.org/entity/Q131851126,
http://www.wikidata.org/entity/Q131851124,
http://www.wikidata.org/entity/Q131851125,
http://www.wikidata.org/entity/Q131851135,
http://www.wikidata.org/entity/Q131869926,
http://www.wikidata.org/entity/Q131869955,
http://www.wikidata.org/entity/Q131937025,
http://www.wikidata.org/entity/Q131937030,
http://www.wikidata.org/entity/Q131937031,
http://www.wikidata.org/entity/Q131937032,
http://www.wikidata.org/entity/Q131937036,
http://www.wikidata.org/entity/Q131937045,
http://www.wikidata.org/entity/Q131937061,
http://www.wikidata.org/entity/Q131937066,
http://www.wikidata.org/entity/Q131937070,
http://www.wikidata.org/entity/Q131937078,
http://www.wikidata.org/entity/Q131937079,
http://www.wikidata.org/entity/Q131937080,
http://www.wikidata.org/entity/Q131937094,
http://www.wikidata.org/entity/Q131937102,
http://www.wikidata.org/entity/Q131937109,
http://www.wikidata.org/entity/Q131937113,
http://www.wikidata.org/entity/Q131937118,
http://www.wikidata.org/entity/Q132147956,
http://www.wikidata.org/entity/Q132147979,
http://www.wikidata.org/entity/Q132147995,
http://www.wikidata.org/entity/Q132147993,
http://www.wikidata.org/entity/Q132147998,
http://www.wikidata.org/entity/Q132147996,
http://www.wikidata.org/entity/Q132148002,
http://www.wikidata.org/entity/Q132148006,
http://www.wikidata.org/entity/Q132148011,
http://www.wikidata.org/entity/Q132148015,
http://www.wikidata.org/entity/Q132148013,
http://www.wikidata.org/entity/Q132148016,
http://www.wikidata.org/entity/Q132148031,
http://www.wikidata.org/entity/Q132148039,
http://www.wikidata.org/entity/Q132148050,
http://www.wikidata.org/entity/Q132148051,
